individual name,age in years or age-sex category,forearm length (cm),actual gap crossed (AGC) (m),crossing behaviour,takeoff support
Kerry,AF,"37,98",1,NCU,branch
Kerry,AF,"37,98",0,NCU,branch
Kerry,AF,"37,98",0,NCU,branch
Kerry,AF,"37,98",1,NCU,branch
Kerry,AF,"37,98",1,NCU,trunk
Kerry,AF,"37,98",2,R,liana
Kerry,AF,"37,98",1,R,trunk
Kerry,AF,"37,98",3,R,trunk
Kerry,AF,"37,98",1,R,trunk
Kerry,AF,"37,98",3,R,trunk
Kerry,AF,"37,98",4,R,trunk
Kerry,AF,"37,98",1,R,trunk
Kerry,AF,"37,98",1,R,trunk
Kerry,AF,"37,98",1,APP,branch
Kerry,AF,"37,98",0,NCU,branch
Kerry,AF,"37,98",1,NCU,branch
Kerry,AF,"37,98",0,NCU,branch
Kerry,AF,"37,98",2,APP,trunk
Kerry,AF,"37,98",1,NCU,trunk
Kerry,AF,"37,98",4,R,trunk
Kerry,AF,"37,98",3,R,trunk
Kerry,AF,"37,98",2,R,trunk
Kerry,AF,"37,98",2,R,trunk
Kerry,AF,"37,98",2,R,trunk
Kerry,AF,"37,98",5,R,trunk
Kerry,AF,"37,98",1,APP,branch
Kerry,AF,"37,98",1,R,trunk
Kerry,AF,"37,98",2,R,trunk
Kerry,AF,"37,98",2,R,trunk
Kerry,AF,"37,98",1,APP,branch
Kerry,AF,"37,98",1,APP,branch
Kerry,AF,"37,98",0,NCU,branch
Kerry,AF,"37,98",1,NCU,branch
Kerry,AF,"37,98",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,liana
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,R+APP,liana
Gismo,AM,"45,56",2,R,branch
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,R,liana
Gismo,AM,"45,56",2,R,liana
Gismo,AM,"45,56",2,R+APP,liana
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,R,liana
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,NCU,branch
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",4,S+APP,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",5,R,trunk
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,S+APP,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,S+APP,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",4,R+APP,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",3,S,trunk
Gismo,AM,"45,56",2,S,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,liana
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",3,R,liana
Gismo,AM,"45,56",1,R,branch
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,S,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",0,NCU,trunk
Gismo,AM,"45,56",2,R,liana
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",2,R,liana
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,S+APP,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",4,R+APP,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",4,S+APP,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,S,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,NCU,liana
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,liana
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,liana
Gismo,AM,"45,56",1,R,branch
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,liana
Gismo,AM,"45,56",2,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",2,R,liana
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",4,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",4,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,branch
Gismo,AM,"45,56",1,NCU,liana
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",3,R+APP,liana
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,R,liana
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,S,trunk
Gismo,AM,"45,56",1,APP,branch
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",3,R+APP,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",0,NCU,branch
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",3,R,trunk
Gismo,AM,"45,56",5,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,branch
Gismo,AM,"45,56",2,APP,trunk
Gismo,AM,"45,56",1,APP,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",1,NCU,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R+APP,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",1,R,trunk
Gismo,AM,"45,56",2,R,trunk
Gismo,AM,"45,56",3,R,trunk
